x,y,z,U_x,U_y,U_z
0.0896875,0.099063,0.005,0.826791,-0.00661013,0.0
0.0903125,0.099063,0.005,0.817775,-0.00736514,0.0
0.0909375,0.099063,0.005,0.807702,-0.00828009,0.0
0.0915625,0.099063,0.005,0.796342,-0.00940946,0.0
0.0921875,0.099063,0.005,0.783384,-0.0108326,0.0
0.0928125,0.099063,0.005,0.768401,-0.0126683,0.0
0.0934375,0.099063,0.005,0.750787,-0.0150999,0.0
0.0940625,0.099063,0.005,0.72967,-0.0184207,0.0
0.0946875,0.099063,0.005,0.703756,-0.0231195,0.0
0.0953125,0.099063,0.005,0.671082,-0.0300494,0.0
0.0959375,0.099063,0.005,0.628613,-0.0407708,0.0
0.0965625,0.099063,0.005,0.571681,-0.0582401,0.0
0.0971875,0.099063,0.005,0.49356,-0.0880294,0.0
0.0978125,0.099063,0.005,0.385072,-0.13968,0.0
0.0984375,0.099063,0.005,0.236617,-0.224611,0.0
0.0990625,0.099063,0.005,0.0752742,-0.33306,0.0
0.0996875,0.099063,0.005,0.0304842,-0.32486,0.0
