x,y,z,U_x,U_y,U_z
0.0540625,0.049063,0.005,0.925864,-2.42331e-05,0
0.0546875,0.049063,0.005,0.925822,-3.34693e-05,0
0.0553125,0.049063,0.005,0.925766,-4.30184e-05,0
0.0559375,0.049063,0.005,0.925695,-5.29247e-05,0
0.0565625,0.049063,0.005,0.92561,-6.32338e-05,0
0.0571875,0.049063,0.005,0.925509,-7.399279999999999e-05,0
0.0578125,0.049063,0.005,0.925392,-8.52506e-05,0
0.0584375,0.049063,0.005,0.925257,-9.705840000000001e-05,0
0.0590625,0.049063,0.005,0.925105,-0.000109469,0
0.0596875,0.049063,0.005,0.924934,-0.000122539,0
0.0603125,0.049063,0.005,0.924743,-0.000136327,0
0.0609375,0.049063,0.005,0.924532,-0.000150894,0
0.0615625,0.049063,0.005,0.924298,-0.000166306,0
0.0621875,0.049063,0.005,0.924041,-0.000182633,0
0.06281249999999999,0.049063,0.005,0.923759,-0.000199947,0
0.06343749999999999,0.049063,0.005,0.923451,-0.000218329,0
0.06406249999999999,0.049063,0.005,0.923115,-0.000237863,0
0.0646875,0.049063,0.005,0.922749,-0.000258639,0
0.0653125,0.049063,0.005,0.9223519999999999,-0.000280755,0
0.0659375,0.049063,0.005,0.921922,-0.000304316,0
0.0665625,0.049063,0.005,0.9214560000000001,-0.000329436,0
0.0671875,0.049063,0.005,0.920952,-0.000356239,0
0.0678125,0.049063,0.005,0.920407,-0.000384858,0
0.0684375,0.049063,0.005,0.91982,-0.00041544,0
0.0690625,0.049063,0.005,0.9191859999999999,-0.000448147,0
0.0696875,0.049063,0.005,0.918502,-0.000483153,0
0.0703125,0.049063,0.005,0.917766,-0.000520651,0
0.0709375,0.049063,0.005,0.916973,-0.000560856,0
0.0715625,0.049063,0.005,0.91612,-0.000604002,0
0.0721875,0.049063,0.005,0.915201,-0.000650351,0
0.0728125,0.049063,0.005,0.9142130000000001,-0.000700194,0
0.0734375,0.049063,0.005,0.913149,-0.000753853,0
0.0740625,0.049063,0.005,0.912005,-0.000811691,0
0.0746875,0.049063,0.005,0.9107730000000001,-0.000874115,0
0.0753125,0.049063,0.005,0.909447,-0.00094158,0
0.0759375,0.049063,0.005,0.908019,-0.0010146,0
0.07656250000000001,0.049063,0.005,0.906482,-0.00109377,0
0.07718750000000001,0.049063,0.005,0.904825,-0.00117975,0
0.07781250000000001,0.049063,0.005,0.903038,-0.00127328,0
0.07843749999999999,0.049063,0.005,0.901111,-0.00137526,0
0.07906249999999999,0.049063,0.005,0.89903,-0.00148666,0
0.07968749999999999,0.049063,0.005,0.896782,-0.00160865,0
0.0803125,0.049063,0.005,0.89435,-0.00174255,0
0.0809375,0.049063,0.005,0.891716,-0.00188994,0
0.0815625,0.049063,0.005,0.888861,-0.00205262,0
0.0821875,0.049063,0.005,0.885761,-0.00223275,0
0.0828125,0.049063,0.005,0.88239,-0.00243287,0
0.0834375,0.049063,0.005,0.878718,-0.00265601,0
0.0840625,0.049063,0.005,0.874712,-0.00290579,0
0.0846875,0.049063,0.005,0.87033,-0.00318659,0
0.0853125,0.049063,0.005,0.865527,-0.00350376,0
0.0859375,0.049063,0.005,0.860249,-0.00386381,0
0.0865625,0.049063,0.005,0.854432,-0.00427483,0
0.0871875,0.049063,0.005,0.848,-0.00474692,0
0.0878125,0.049063,0.005,0.840863,-0.00529281,0
0.0884375,0.049063,0.005,0.832911,-0.00592878,0
0.0890625,0.049063,0.005,0.824014,-0.00667587,0
0.0896875,0.049063,0.005,0.814007,-0.00756169,0
0.0903125,0.049063,0.005,0.80269,-0.00862305,0
0.0909375,0.049063,0.005,0.789808,-0.009909970000000001,0
0.0915625,0.049063,0.005,0.775039,-0.0114918,0
0.09218750000000001,0.049063,0.005,0.757965,-0.013467,0
0.09281250000000001,0.049063,0.005,0.73804,-0.0159795,0
0.09343750000000001,0.049063,0.005,0.714531,-0.0192461,0
0.09406249999999999,0.049063,0.005,0.686449,-0.0236044,0
0.09468749999999999,0.049063,0.005,0.652424,-0.0295987,0
0.09531249999999999,0.049063,0.005,0.610544,-0.0381338,0
0.0959375,0.049063,0.005,0.558144,-0.050747,0
0.0965625,0.049063,0.005,0.491686,-0.070033,0
0.0971875,0.049063,0.005,0.406798,-0.100127,0
0.0978125,0.049063,0.005,0.297972,-0.146982,0
0.0984375,0.049063,0.005,0.162436,-0.217671,0
0.0990625,0.049063,0.005,0.0334801,-0.305627,0
0.0996875,0.049063,0.005,0.0147846,-0.290659,0
