x,y,z,U_x,U_y,U_z
0.0403125,0.049063,0.005,0.876231,0.00111183,0
0.0409375,0.049063,0.005,0.87781,0.0011122,0
0.0415625,0.049063,0.005,0.8793879999999999,0.00111273,0
0.0421875,0.049063,0.005,0.880966,0.00111327,0
0.0428125,0.049063,0.005,0.882544,0.00111368,0
0.0434375,0.049063,0.005,0.884122,0.00111379,0
0.0440625,0.049063,0.005,0.8857,0.00111346,0
0.0446875,0.049063,0.005,0.887278,0.00111254,0
0.0453125,0.049063,0.005,0.888854,0.00111091,0
0.0459375,0.049063,0.005,0.890428,0.00110842,0
0.0465625,0.049063,0.005,0.891998,0.00110494,0
0.0471875,0.049063,0.005,0.8935650000000001,0.00110034,0
0.0478125,0.049063,0.005,0.8951249999999999,0.00109451,0
0.0484375,0.049063,0.005,0.896678,0.00108733,0
0.0490625,0.049063,0.005,0.898222,0.0010787,0
0.0496875,0.049063,0.005,0.899755,0.00106851,0
0.0503125,0.049063,0.005,0.901275,0.00105666,0
0.0509375,0.049063,0.005,0.90278,0.00104307,0
0.0515625,0.049063,0.005,0.904267,0.00102765,0
0.0521875,0.049063,0.005,0.905735,0.00101034,0
0.0528125,0.049063,0.005,0.90718,0.000991058,0
0.0534375,0.049063,0.005,0.908601,0.000969748,0
0.0540625,0.049063,0.005,0.909994,0.000946358,0
0.0546875,0.049063,0.005,0.911357,0.000920839,0
0.0553125,0.049063,0.005,0.912687,0.000893154,0
0.0559375,0.049063,0.005,0.91398,0.000863267,0
0.0565625,0.049063,0.005,0.915235,0.0008311529999999999,0
0.0571875,0.049063,0.005,0.916448,0.00079679,0
0.0578125,0.049063,0.005,0.917616,0.000760162,0
0.0584375,0.049063,0.005,0.918736,0.000721258,0
0.0590625,0.049063,0.005,0.919805,0.000680071,0
0.0596875,0.049063,0.005,0.92082,0.000636598,0
0.0603125,0.049063,0.005,0.921778,0.00059084,0
0.0609375,0.049063,0.005,0.922675,0.000542799,0
0.0615625,0.049063,0.005,0.923509,0.000492479,0
0.0621875,0.049063,0.005,0.924275,0.000439886,0
0.06281249999999999,0.049063,0.005,0.924973,0.000385024,0
0.06343749999999999,0.049063,0.005,0.925597,0.000327899,0
0.06406249999999999,0.049063,0.005,0.926145,0.000268515,0
0.0646875,0.049063,0.005,0.926614,0.000206871,0
0.0653125,0.049063,0.005,0.927001,0.000142967,0
0.0659375,0.049063,0.005,0.927302,7.679569999999999e-05,0
0.0665625,0.049063,0.005,0.9275139999999999,8.346940000000001e-06,0
0.0671875,0.049063,0.005,0.927635,-6.239509999999999e-05,0
0.0678125,0.049063,0.005,0.92766,-0.000135452,0
0.0684375,0.049063,0.005,0.9275870000000001,-0.000210858,0
0.0690625,0.049063,0.005,0.927413,-0.00028865,0
0.0696875,0.049063,0.005,0.927133,-0.000368875,0
0.0703125,0.049063,0.005,0.926745,-0.00045159,0
0.0709375,0.049063,0.005,0.926244,-0.000536866,0
0.0715625,0.049063,0.005,0.925629,-0.000624783,0
0.0721875,0.049063,0.005,0.924893,-0.000715437,0
0.0728125,0.049063,0.005,0.9240350000000001,-0.00080894,0
0.0734375,0.049063,0.005,0.923049,-0.000905421,0
0.0740625,0.049063,0.005,0.9219309999999999,-0.00100503,0
0.0746875,0.049063,0.005,0.920678,-0.00110793,0
0.0753125,0.049063,0.005,0.919284,-0.00121432,0
0.0759375,0.049063,0.005,0.917744,-0.00132444,0
0.07656250000000001,0.049063,0.005,0.916053,-0.00143853,0
0.07718750000000001,0.049063,0.005,0.914206,-0.0015569,0
0.07781250000000001,0.049063,0.005,0.912196,-0.00167991,0
0.07843749999999999,0.049063,0.005,0.910017,-0.00180796,0
0.07906249999999999,0.049063,0.005,0.907662,-0.00194154,0
0.07968749999999999,0.049063,0.005,0.905123,-0.00208122,0
0.0803125,0.049063,0.005,0.9023910000000001,-0.00222767,0
0.0809375,0.049063,0.005,0.899457,-0.00238171,0
0.0815625,0.049063,0.005,0.8963100000000001,-0.00254432,0
0.0821875,0.049063,0.005,0.892938,-0.00271666,0
0.0828125,0.049063,0.005,0.889328,-0.00290018,0
0.0834375,0.049063,0.005,0.885463,-0.00309663,0
0.0840625,0.049063,0.005,0.881327,-0.00330818,0
0.0846875,0.049063,0.005,0.876897,-0.00353752,0
0.0853125,0.049063,0.005,0.87215,-0.003788,0
0.0859375,0.049063,0.005,0.867054,-0.00406383,0
0.0865625,0.049063,0.005,0.861576,-0.00437038,0
0.0871875,0.049063,0.005,0.855673,-0.00471446,0
0.0878125,0.049063,0.005,0.849291,-0.0051049,0
0.0884375,0.049063,0.005,0.8423659999999999,-0.00555324,0
0.0890625,0.049063,0.005,0.834817,-0.00607471,0
0.0896875,0.049063,0.005,0.826541,-0.00668976,0
0.0903125,0.049063,0.005,0.817404,-0.00742626,0
0.0909375,0.049063,0.005,0.807234,-0.008322950000000001,0
0.0915625,0.049063,0.005,0.7958,-0.0094348,0
0.09218750000000001,0.049063,0.005,0.782791,-0.0108417,0
0.09281250000000001,0.049063,0.005,0.767778,-0.012663,0
0.09343750000000001,0.049063,0.005,0.750154,-0.0150826,0
0.09406249999999999,0.049063,0.005,0.729043,-0.0183942,0
0.09468749999999999,0.049063,0.005,0.703148,-0.0230868,0
0.09531249999999999,0.049063,0.005,0.670505,-0.0300129,0
0.0959375,0.049063,0.005,0.628076,-0.0407321,0
0.0965625,0.049063,0.005,0.571194,-0.0581987,0
0.0971875,0.049063,0.005,0.493136,-0.0879819,0
0.0978125,0.049063,0.005,0.384729,-0.139621,0
0.0984375,0.049063,0.005,0.236383,-0.224538,0
0.0990625,0.049063,0.005,0.0751651,-0.332986,0
0.0996875,0.049063,0.005,0.0304607,-0.324822,0
