x,y,z,U_x,U_y,U_z
0.0471875,0.199688,0.005,0.981598,1.49053e-05,0
0.0478125,0.199688,0.005,0.98165,1.24158e-05,0
0.0484375,0.199688,0.005,0.981693,9.947309999999999e-06,0
0.0490625,0.199688,0.005,0.981727,7.49536e-06,0
0.0496875,0.199688,0.005,0.981752,5.05537e-06,0
0.0503125,0.199688,0.005,0.981769,2.62284e-06,0
0.0509375,0.199688,0.005,0.981777,1.93289e-07,0
0.0515625,0.199688,0.005,0.981776,-2.2378e-06,0
0.0521875,0.199688,0.005,0.981766,-4.67497e-06,0
0.0528125,0.199688,0.005,0.981748,-7.12281e-06,0
0.0534375,0.199688,0.005,0.98172,-9.586020000000001e-06,0
0.0540625,0.199688,0.005,0.981684,-1.20694e-05,0
0.0546875,0.199688,0.005,0.981639,-1.45778e-05,0
0.0553125,0.199688,0.005,0.981584,-1.71163e-05,0
0.0559375,0.199688,0.005,0.981521,-1.96901e-05,0
0.0565625,0.199688,0.005,0.981448,-2.23048e-05,0
0.0571875,0.199688,0.005,0.981365,-2.49659e-05,0
0.0578125,0.199688,0.005,0.981273,-2.76795e-05,0
0.0584375,0.199688,0.005,0.981171,-3.04517e-05,0
0.0590625,0.199688,0.005,0.981059,-3.32892e-05,0
0.0596875,0.199688,0.005,0.980936,-3.61989e-05,0
0.0603125,0.199688,0.005,0.980803,-3.91883e-05,0
0.0609375,0.199688,0.005,0.9806589999999999,-4.22653e-05,0
0.0615625,0.199688,0.005,0.980504,-4.54382e-05,0
0.0621875,0.199688,0.005,0.980337,-4.8716e-05,0
0.06281249999999999,0.199688,0.005,0.980159,-5.21085e-05,0
0.06343749999999999,0.199688,0.005,0.979968,-5.5626e-05,0
0.06406249999999999,0.199688,0.005,0.979764,-5.92798e-05,0
0.0646875,0.199688,0.005,0.979546,-6.30821e-05,0
0.0653125,0.199688,0.005,0.979315,-6.70459e-05,0
0.0659375,0.199688,0.005,0.97907,-7.118560000000001e-05,0
0.0665625,0.199688,0.005,0.978809,-7.55169e-05,0
0.0671875,0.199688,0.005,0.978532,-8.00566e-05,0
0.0678125,0.199688,0.005,0.978239,-8.48236e-05,0
0.0684375,0.199688,0.005,0.977928,-8.98381e-05,0
0.0690625,0.199688,0.005,0.9776,-9.51228e-05,0
0.0696875,0.199688,0.005,0.977251,-0.000100702,0
0.0703125,0.199688,0.005,0.9768829999999999,-0.000106604,0
0.0709375,0.199688,0.005,0.9764930000000001,-0.000112858,0
0.0715625,0.199688,0.005,0.9760799999999999,-0.000119499,0
0.0721875,0.199688,0.005,0.975642,-0.000126563,0
0.0728125,0.199688,0.005,0.975179,-0.000134093,0
0.0734375,0.199688,0.005,0.974689,-0.000142135,0
0.0740625,0.199688,0.005,0.974169,-0.000150742,0
0.0746875,0.199688,0.005,0.973618,-0.000159972,0
0.0753125,0.199688,0.005,0.973033,-0.000169894,0
0.0759375,0.199688,0.005,0.9724120000000001,-0.000180582,0
0.07656250000000001,0.199688,0.005,0.971751,-0.000192123,0
0.07718750000000001,0.199688,0.005,0.9710490000000001,-0.000204614,0
0.07781250000000001,0.199688,0.005,0.970302,-0.000218168,0
0.07843749999999999,0.199688,0.005,0.969505,-0.000232914,0
0.07906249999999999,0.199688,0.005,0.968654,-0.000249001,0
0.07968749999999999,0.199688,0.005,0.967745,-0.000266603,0
0.0803125,0.199688,0.005,0.966772,-0.000285919,0
0.0809375,0.199688,0.005,0.9657289999999999,-0.000307186,0
0.0815625,0.199688,0.005,0.964609,-0.000330681,0
0.0821875,0.199688,0.005,0.963404,-0.000356732,0
0.0828125,0.199688,0.005,0.962104,-0.000385729,0
0.0834375,0.199688,0.005,0.9607,-0.000418139,0
0.0840625,0.199688,0.005,0.959178,-0.000454529,0
0.0846875,0.199688,0.005,0.957526,-0.0004955820000000001,0
0.0853125,0.199688,0.005,0.955725,-0.00054214,0
0.0859375,0.199688,0.005,0.953757,-0.000595241,0
0.0865625,0.199688,0.005,0.9515980000000001,-0.0006561819999999999,0
0.0871875,0.199688,0.005,0.949221,-0.000726601,0
0.0878125,0.199688,0.005,0.946592,-0.000808583,0
0.0884375,0.199688,0.005,0.943671,-0.00090483,0
0.0890625,0.199688,0.005,0.940408,-0.00101888,0
0.0896875,0.199688,0.005,0.93674,-0.00115547,0
0.0903125,0.199688,0.005,0.9325909999999999,-0.00132102,0
0.0909375,0.199688,0.005,0.92786,-0.00152446,0
0.0915625,0.199688,0.005,0.922419,-0.00177858,0
0.09218750000000001,0.199688,0.005,0.916098,-0.00210225,0
0.09281250000000001,0.199688,0.005,0.9086649999999999,-0.0025245,0
0.09343750000000001,0.199688,0.005,0.899801,-0.00309216,0
0.09406249999999999,0.199688,0.005,0.889046,-0.00388484,0
0.09468749999999999,0.199688,0.005,0.87571,-0.00504565,0
0.09531249999999999,0.199688,0.005,0.858711,-0.00684533,0
0.0959375,0.199688,0.005,0.836265,-0.009816,0
0.0965625,0.199688,0.005,0.805397,-0.0150124,0
0.0971875,0.199688,0.005,0.7608239999999999,-0.0244727,0
0.0978125,0.199688,0.005,0.690935,-0.0420399,0
0.0984375,0.199688,0.005,0.572639,-0.07469050000000001,0
0.0990625,0.199688,0.005,0.407591,-0.127684,0
0.0996875,0.199688,0.005,0.305375,-0.147325,0
